endTime,artistName,trackName,msPlayed
2022-08-14 23:18,Dreamer Isioma,Sensitive,2250
2022-08-14 23:18,Bryson Tiller,Run Me Dry,59887
2022-08-14 23:25,David Meli,Bonjour,172826
2022-08-14 23:29,Juls,"Bad (feat. Eugy, Not3s & Kojo Funds)",7490
2022-08-14 23:29,Cruel Santino,HEATING ROCKS,1780
2022-08-14 23:29,Lady Leshurr,Queen's Speech 5,182751
2022-08-14 23:29,Burna Boy,Comma,1180
2022-08-14 23:29,Pop Smoke,What You Know Bout Love,1520
2022-08-14 23:29,Mabel,Finders Keepers - DUSK Remix,3560
2022-08-14 23:29,Maleek Berry,Love U Long Time,11107
2022-08-14 23:32,Don Toliver,Situation,140963
2022-08-14 23:35,Cruel Santino,Gangsta Fear (feat. Odunsi (The Engine)),139999
2022-08-14 23:35,Lil Kesh,Don't Call Me (feat. Zinoleesky),2173
2022-08-14 23:35,Rihanna,You Da One,10180
2022-08-14 23:38,Melanie Martinez,Pity Party,204085
2022-08-14 23:39,Jaylon,Woah,30972
2022-08-14 23:41,Don Toliver,Back Up (feat. Wiz Khalifa),138280
2022-08-14 23:41,Octavian,"Poison (feat. Take A Daytrip, Obongjayar, Santi)",2000
2022-08-14 23:46,Boj,Awolowo,168246
2022-08-14 23:53,Sarz,PRISONA,191799
2022-08-15 00:06,Odunsi (The Engine),Wetin Dey,146447
2022-08-15 02:41,Popcaan,Ova Dweet,121140
2022-08-15 02:45,Blxckie,Kwenzekile,237175
2022-08-15 02:46,Alkaline,Suave,5622
2022-08-15 02:49,Blxckie,Kwenzekile,232660
2022-08-15 02:50,Da Beatfreakz,"Pumpy (feat. Deno, Cadet, AJ & Swarmz)",1030
2022-08-15 02:50,Travis Scott,BUTTERFLY EFFECT,2520
2022-08-15 02:50,RAYE,Decline,890
2022-08-15 02:51,Harmonize,Kainama (feat. Burna Boy & Diamond Platnumz),76460
2022-08-15 02:53,Young T & Bugsey,Bully Beef (feat. Fredo),136533
2022-08-15 02:57,Popcaan,Ova Dweet,2536
2022-08-15 02:57,Wizkid,No Stress,202706
2022-08-15 03:00,Dreamer Isioma,Sensitive,1490
2022-08-15 03:00,Wizkid,Mood (feat. BNXN),207270
2022-08-15 03:00,Kendrick Lamar,All The Stars (with SZA),780
2022-08-15 03:00,Skiibii,Baddest Boy,1320
2022-08-15 03:00,Burna Boy,Toni-Ann Singh (feat. Popcaan),1180
2022-08-15 03:01,KDDO,eWallet (feat. Cassper Nyovest),56520
2022-08-15 03:01,Skiibii,Sensima,680
2022-08-15 03:04,melvitto,Usual,1080
2022-08-15 03:04,AKA,"Baddest (feat. Burna Boy, Khuli Chana & Yanga)",990
2022-08-15 03:04,Rema,Are You There?,186810
2022-08-15 03:09,AKA,"Baddest (feat. Burna Boy, Khuli Chana & Yanga)",278198
2022-08-15 03:12,melvitto,Usual,167638
2022-08-15 03:15,Rema,Wine,230129
2022-08-15 03:19,Amaarae,PARTY SAD FACE/CRAZY WURLD,208157
2022-08-15 03:24,ScHoolboy Q,Collard Greens,299959
2022-08-15 03:27,Don Toliver,Can't Feel My Legs,180674
2022-08-15 03:29,Juls,"Bad (feat. Eugy, Not3s & Kojo Funds)",9282
2022-08-15 03:41,Victony,kolomental,114940
2022-08-15 03:44,Cruel Santino,Gangsta Fear (feat. Odunsi (The Engine)),550
2022-08-15 03:44,Cruel Santino,I TOLD GUS I'M DREAMIN,28120
2022-08-15 03:44,Cruel Santino,I TOLD GUS I'M DREAMIN,880
2022-08-15 03:44,Oxlade,KU LO SA - A COLORS SHOW,147579
2022-08-15 03:44,Pheelz,Wayward Girl,2578
2022-08-15 03:46,Cruel Santino,Gangsta Fear (feat. Odunsi (The Engine)),139999
2022-08-15 03:47,Oxlade,HOLD ON,4778
2022-08-15 03:47,Melanie Martinez,Pity Party,670
2022-08-15 03:50,Dave,Lazarus (feat. Boj),650
2022-08-15 03:50,Bhad Bhabie,Hi Bich,1490
2022-08-15 03:50,Cruel Santino,MERMAID AQUA,6996
2022-08-15 03:50,Robinson,Ayo Girl (Fayahh Beat) [feat. Rema],810
2022-08-15 03:50,Cruel Santino,FINAL CHAMPION,490
2022-08-15 03:50,Dua Saleh,fitt (with Amaarae),830
2022-08-15 03:50,2Baba,Opo (feat. Wizkid),1590
2022-08-15 03:50,Focalistic,Ke Star - Remix,660
2022-08-15 03:50,Koomz,Mariah - Remix,1200
2022-08-15 03:50,WSTRN,Re Up,202053
2022-08-15 03:50,Victony,All Power,1440
2022-08-15 03:53,Victony,All Power,192284
2022-08-15 03:56,Odunsi (The Engine),star signs,840
2022-08-15 03:56,Sarz,PRISONA,920
2022-08-15 03:56,Burna Boy,Devil in California,950
2022-08-15 03:56,Skiibii,Baddest Boy - Remix,730
2022-08-15 03:56,A$AP Rocky,Praise The Lord (Da Shine) (feat. Skepta),930
2022-08-15 03:56,Cruel Santino,FINAL CHAMPION,148813
2022-08-15 03:56,21 Savage,Rich Nigga Shit (feat. Young Thug),1040
2022-08-15 03:56,Magnom,Overfeed Me (feat. Mr Eazi),1310
2022-08-15 03:56,Maleek Berry,Love U Long Time,1030
2022-08-15 04:05,Young Jonn,Dada (feat. Davido) [Remix],177692
2022-08-15 04:09,Eric Bellinger,I Don't Want Her (feat. Problem),194088
2022-08-15 04:10,Don Toliver,Back Up (feat. Wiz Khalifa),27145
2022-08-15 13:37,Blxckie,Kwenzekile,237175
2022-08-15 13:44,YG,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",28392
2022-08-15 21:26,Blxckie,Kwenzekile,237175
2022-08-15 21:29,RAYE,Confidence,161992
2022-08-15 21:32,Fireboy DML,Peru,151640
2022-08-15 21:33,JACKBOYS,WHAT TO DO? (feat. Don Toliver),63247
2022-08-15 21:40,Runtown,International Badman Killa,202944
2022-08-15 21:43,Shenseea,Loodi (feat. Vybz Kartel),192989
2022-08-15 21:48,Travis Scott,SICKO MODE,312820
2022-08-15 21:51,Hardy Caprio,Cmon,176782
2022-08-15 21:55,WSTRN,Re Up,168535
2022-08-15 21:59,Joeboy,Fààjí,129090
2022-08-15 22:04,Cruel Santino,Monte Claire,0
2022-08-15 22:04,Nicki Minaj,Barbie Dreams,279715
2022-08-15 22:06,Young T & Bugsey,Strike a Pose (feat. Aitch),2000
2022-08-15 22:06,DJ Khaled,"Do You Mind (feat. Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross)",1150
2022-08-15 22:06,Lady Leshurr,Queen's Speech 5,116430
2022-08-15 22:06,Davido,The Best (feat. Mayorkun),1500
2022-08-15 22:06,Vybz Kartel,Any Weather,1160
2022-08-15 22:06,Summer Walker,Something Real (with London On Da Track & Chris Brown),2030
2022-08-15 22:07,D-Block Europe,Favourite Girl,39930
2022-08-15 22:09,Mr Eazi,Bankulize,125660
2022-08-15 22:10,Mr Eazi,Bankulize,210
2022-08-15 22:10,Meek Mill,R.I.C.O. (feat. Drake),1450
2022-08-15 22:10,Meek Mill,R.I.C.O. (feat. Drake),46250
2022-08-15 22:13,Nicki Minaj,The Night Is Still Young,227559
2022-08-15 22:17,Afro B,Juice and Power,203946
2022-08-15 22:21,NSG,We Dey,237499
2022-08-15 22:23,Pop Smoke,Foreigner (feat. A Boogie Wit da Hoodie),161118
2022-08-15 22:24,Lil Durk,Home Body (feat. Gunna & TK Kravitz),18106
2022-08-16 01:12,Chris Brown,Fine China,213199
2022-08-16 01:17,Octavian,Walking Alone (SBTRKT cover) (feat. J Rick & Jessie Ware),323386
2022-08-16 01:21,Rae Sremmurd,Throw Sum Mo,260452
2022-08-16 01:22,Russ,BEST ON EARTH (feat. BIA) - Bonus,65291
2022-08-16 20:52,Burna Boy,Alarm Clock,90
2022-08-16 20:52,Summer Walker,4th Baby Mama,140
2022-08-16 20:56,Summer Walker,4th Baby Mama,224999
2022-08-16 20:58,Burna Boy,Alarm Clock,132626
2022-08-16 21:04,Bnxn,Something sweet,80810
2022-08-16 21:06,Chance the Rapper,Slide Around,0
2022-08-16 21:06,Cuppy,Guilty Pleasure,1470
2022-08-16 21:06,TKO,Club Soda,12740
2022-08-16 21:06,Da Beatfreakz,"Motorola (feat. Swarmz, Deno & Dappy)",1790
2022-08-16 21:06,Rema,Time N Affection,390
2022-08-16 21:06,Rema,Time N Affection,420
2022-08-16 21:07,Chance the Rapper,Slide Around,74480
2022-08-16 21:08,Tems,Damages,64450
2022-08-16 21:11,Chris Brown,Ayo,30800
2022-08-16 21:17,Take A Daytrip,Stressed,190587
2022-08-16 21:20,Cruel Santino,Murvlana,144580
2022-08-16 21:22,Octavian,Party Here,163198
2022-08-16 21:26,melvitto,Usual,2271
2022-08-16 21:26,Azanti,Time Difference,1580
2022-08-16 21:26,StarBoy,Electric (feat. Wizkid & London),1040
2022-08-16 21:26,Normani,Wild Side (feat. Cardi B),209475
2022-08-16 21:27,Azanti,Time Difference,87330
2022-08-16 21:27,StarBoy,Electric (feat. Wizkid & London),1040
2022-08-16 21:30,Runtown,Tradition,153468
2022-08-16 21:33,Reekado Banks,Ozumba Mbadiwe,212636
2022-08-16 21:37,Ajebutter22,Omo Pastor,224783
2022-08-16 21:40,Tizzy Stackz,Diamond,194742
2022-08-16 21:44,Octavian,Lightning,235342
2022-08-16 21:48,Davido,Pere (feat. Rae Sremmurd & Young Thug),38765
2022-08-16 21:48,Tropkillaz,Dame Mais,194839
2022-08-16 22:04,Davido,Pere (feat. Rae Sremmurd & Young Thug),203940
2022-08-16 22:06,SPINALL,Pressure,2190
2022-08-16 22:06,Show Dem Camp,True Story,5110
2022-08-16 22:06,BrisB,Supa Sigh,149409
2022-08-16 22:06,Mut4y,Bad,2010
2022-08-16 22:09,WANI,Fast Life,888
2022-08-16 22:09,Blaqbonez,Faaji (feat. 1da Banton & Bad Boy Timz),170499
2022-08-16 23:06,Walshy Fire,Call Me,183299
2022-08-16 23:09,Doja Cat,Bottom Bitch,197933
2022-08-16 23:14,Ajebo Hustlers,Pronto,22300
2022-08-16 23:14,Davido,Fans Mi,216143
2022-08-16 23:18,Wande Coal,So Mi So,245182
2022-08-16 23:21,J Hus,Fisherman (feat. MoStack & MIST),177292
2022-08-16 23:23,David Meli,Temperature Rise,106251
2022-08-16 23:25,Chip,CRB Check (feat. Not3s),1280
2022-08-16 23:25,Oxlade,HOLD ON,131130
2022-08-16 23:27,Boj,Bill Up,131421
2022-08-16 23:31,DRB Lasgidi,Softly,224515
2022-08-16 23:34,One Acen,Nigeria (feat. CallMeTheKidd),157244
2022-08-16 23:35,Summer Walker,4th Baby Mama,96874
2022-08-17 01:23,Burna Boy,Alarm Clock,1180
2022-08-17 01:23,Summer Walker,4th Baby Mama,130720
2022-08-17 01:23,TKO,Club Soda,1150
2022-08-17 01:23,Bnxn,Something sweet,3730
2022-08-17 01:25,Da Beatfreakz,"Motorola (feat. Swarmz, Deno & Dappy)",138970
2022-08-17 16:23,ZSUN,Ah Yah So Nice - Instrumental,5056
2022-08-17 16:23,Kotobukikun,YAH SO NICE,1600
2022-08-17 21:26,Pop Smoke,Enjoy Yourself (feat. Karol G),1695
2022-08-17 21:26,Bad Boy Timz,MJ (Remix),2856
2022-08-17 21:26,Bad Boy Timz,MJ (Remix),3065
2022-08-17 21:26,Blxckie,Kwenzekile,13792
2022-08-17 21:26,Blxckie,Kwenzekile,2530
2022-08-17 21:26,Masego,Silver Tongue Devil (feat. Shenseea),11810
2022-08-17 21:26,FKA twigs,jealousy (feat. rema),2125
2022-08-17 21:26,Obongjayar,Message in a Hammer,746
2022-08-17 21:30,Blxckie,Kwenzekile,237175
2022-08-17 21:35,mike.,Swish,278519
2022-08-17 21:38,DING DONG,Fling,168044
2022-08-17 21:41,Stay Flee Get Lizzy,"2 Cups (feat. Popcaan, Fredo & Tory Lanez)",207232
2022-08-17 21:44,Victony,All Power,192284
2022-08-17 21:48,MoStack,Screw & Brew,235530
2022-08-17 21:51,Pop Smoke,What You Know Bout Love,159999
2022-08-17 22:18,City Girls,Broke Niggas,192463
2022-08-17 22:19,Blxckie,Kwenzekile,17298
2022-08-17 22:21,Jeshi,Protein,128824
2022-08-17 22:23,Chris Brown,Call Me Every Day (feat. Wizkid),146839
2022-08-17 22:23,Ambush Buzzworl,My Size (Feat. Ms Banks),3845
2022-08-17 22:27,Wizkid,Piece of Me (feat. Ella Mai),196559
2022-08-17 22:27,N'seven7,OTT #1,2539
2022-08-17 22:27,Burna Boy,Solid (feat. Blxst & Kehlani),6037
2022-08-17 22:30,Burna Boy,Rollercoaster (feat. J Balvin),173754
2022-08-17 22:33,Adekunle Gold,FYE,209998
2022-08-17 22:33,Doja Cat,Kiss Me More (feat. SZA),11902
2022-08-17 23:25,Cruel Santino,DEADMAN BONE (feat. Koffee),162191
2022-08-17 23:28,Burna Boy,Cloak & Dagger (feat. J Hus),178203
2022-08-18 00:25,Rema,Soundgasm,204754
2022-08-18 00:27,Joeboy,Fààjí,149741
2022-08-18 00:31,Burna Boy,Ph City Vibration,226880
2022-08-18 00:32,Burna Boy,Outside (feat. Mabel),42959
2022-08-18 00:35,Burna Boy,Soke,218865
2022-08-18 00:35,Wizkid,Ginger (feat. Burna Boy),10604
2022-08-18 00:39,Pheelz,Somebody,690
2022-08-18 00:39,Major Lazer,Tied Up,187333
2022-08-18 00:40,Lojay,LV N ATTN feat. Wizkid,55867
2022-08-18 20:09,Mayorkun,Holy Father,7809
2022-08-18 20:09,KTIZO,Jolene,174999
2022-08-19 01:23,Blxckie,Kwenzekile,441
2022-08-19 01:26,FKA twigs,jealousy (feat. rema),159666
2022-08-19 01:29,melvitto,Trouble,223516
2022-08-19 01:32,PnB Rock,Fendi (feat. Nicki Minaj & Murda Beatz),180609
2022-08-19 01:36,Sarz,SADE,237106
2022-08-19 01:40,Roy Woods,Why,236637
2022-08-19 02:20,Wizkid,Bombay,200830
2022-08-19 02:22,Wizkid,Bombay,154830
2022-08-19 02:26,Olamide,Totori,204255
2022-08-19 02:29,Jeshi,Protein,175265
2022-08-19 02:32,Young T & Bugsey,Bully Beef (feat. Fredo),91372
2022-08-19 04:56,Tvdz,Boomaye,62016
2022-08-20 04:25,WSTRN,Never Find,205069
2022-08-20 04:28,SPINALL,Pressure,163479
2022-08-20 04:31,Octavian,Feel It (feat. Theophilus London),187555
2022-08-20 04:34,Odunsi (The Engine),Wetin Dey,146447
2022-08-20 04:37,Dave,System (feat. WizKid),181550
2022-08-20 04:38,melvitto,Usual,62544
2022-08-20 04:41,Blaqbonez,Faaji (feat. 1da Banton & Bad Boy Timz),170500
2022-08-20 04:43,Runtown,Tradition,153468
2022-08-20 04:47,Pop Smoke,Christopher Walking,190680
2022-08-20 04:49,Reekado Banks,Ozumba Mbadiwe,158989
2022-08-20 19:19,Reekado Banks,Ozumba Mbadiwe,214284
2022-08-20 19:22,Shenseea,Loodi (feat. Vybz Kartel),192989
2022-08-20 19:25,Diplo,New Shapes,165928
2022-08-20 19:29,Blaqbonez,Bling (feat. Amaarae & Buju),229999
2022-08-20 19:32,PARTYNEXTDOOR,Not Nice,202660
2022-08-20 19:35,Stay Flee Get Lizzy,"2 Cups (feat. Popcaan, Fredo & Tory Lanez)",207232
2022-08-20 19:39,YG,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",237239
2022-08-20 19:42,Bree Runway,Big Racks (feat. Brooke Candy),184961
2022-08-20 19:45,Sam Feldt,Show Me Love - EDX Remix / Radio Edit,180335
2022-08-20 19:49,Dexta Daps,Breaking News,207157
2022-08-20 19:52,Mnelia,Say Yeah,167272
2022-08-20 19:56,Playboi Carti,Poke It Out (with Nicki Minaj),269812
2022-08-20 20:00,Charly Black,Gyal You A Party Animal,214866
2022-08-20 20:02,Ajebo Hustlers,Pronto,160776
2022-08-20 20:06,Rihanna,Desperado,186466
2022-08-20 20:09,CHASE B,Cafeteria (feat. Gunna),214284
2022-08-20 20:13,Ajebutter22,Ginger You,222856
2022-08-20 20:16,Shenseea,Hard Drive,168750
2022-08-20 20:19,Nana Rogues,Don't Stress,213533
2022-08-20 20:22,Doja Cat,I Don't Do Drugs (feat. Ariana Grande),188893
2022-08-20 20:45,Demi Lovato,Heart By Heart,181909
2022-08-20 20:48,Chris Brown,Call Me Every Day (feat. Wizkid),146839
2022-08-20 20:48,Skiibii,Trenches,3780
2022-08-20 20:48,Oxlade,KU LO SA - A COLORS SHOW,1210
2022-08-20 20:48,Ajebo Hustlers,Pronto,3728
2022-08-20 20:50,Oxlade,KU LO SA - A COLORS SHOW,147579
2022-08-20 20:53,Cruel Santino,Gangsta Fear (feat. Odunsi (The Engine)),139999
2022-08-20 20:53,Machel Montano,Soca Kingdom,9416
2022-08-20 20:55,Meek Mill,Ooh Kill Em,138186
2022-08-20 20:55,Mohombi,Bumpy Ride,2711
2022-08-20 20:58,Cruel Santino,I TOLD GUS I'M DREAMIN,163669
2022-08-20 20:58,SPINALL,Pressure,980
2022-08-20 20:58,Doja Cat,I Don't Do Drugs (feat. Ariana Grande),168
2022-08-20 21:01,SPINALL,Pressure,1150
2022-08-20 21:01,David Meli,Temperature Rise,920
2022-08-20 21:01,Ajebo Hustlers,Pronto,960
2022-08-20 21:01,Reekado Banks,Ozumba Mbadiwe,970
2022-08-20 21:01,Doja Cat,I Don't Do Drugs (feat. Ariana Grande),182100
2022-08-20 21:05,Blaqbonez,Faaji (feat. 1da Banton & Bad Boy Timz),170499
2022-08-20 21:09,WSTRN,Ben' Ova,1768
2022-08-20 21:09,Blaqbonez,Bling (feat. Amaarae & Buju),230000
2022-08-20 21:12,Burna Boy,Rollercoaster (feat. J Balvin),187268
2022-08-20 21:17,DJ Khaled,"BODY IN MOTION (feat. Bryson Tiller, Lil Baby & Roddy Ricch)",300169
2022-08-20 21:17,Oxlade,KU LO SA - A COLORS SHOW,8110
2022-08-20 21:20,Burna Boy,Rollercoaster (feat. J Balvin),187269
2022-08-20 21:24,Reekado Banks,Ozumba Mbadiwe,212636
2022-08-20 21:27,melvitto,Usual,167437
2022-08-20 21:27,SPINALL,Pressure,1230
2022-08-20 21:27,Pa Salieu,Style & Fashion (feat. Obongjayar),0
2022-08-20 21:27,Azanti,Time Difference,910
2022-08-20 21:27,L.A.X,Run Away,0
2022-08-20 21:27,Fireboy DML,Shadé,0
2022-08-20 21:27,Skiibii,Baddest Boy,0
2022-08-20 21:27,RDX,Broad Out - Raw,0
2022-08-20 21:27,Mut4y,Bad,1070
2022-08-20 21:27,Runtown,Tradition,920
2022-08-20 21:30,Runtown,Tradition,153468
2022-08-20 21:32,SPINALL,Pressure,163479
2022-08-20 21:33,David Meli,Temperature Rise,2807
2022-08-20 21:37,Mohombi,Bumpy Ride,224719
2022-08-20 21:40,WSTRN,Ben' Ova,185824
2022-08-20 21:42,WANI,Fast Life,153749
2022-08-20 21:44,DJ Khaled,"BODY IN MOTION (feat. Bryson Tiller, Lil Baby & Roddy Ricch)",97620
2022-08-20 21:44,Blaqbonez,Faaji (feat. 1da Banton & Bad Boy Timz),1790
2022-08-20 21:49,Blaqbonez,Bling (feat. Amaarae & Buju),229999
2022-08-20 21:50,DRB Lasgidi,Softly,65808
2022-08-21 04:01,DRB Lasgidi,Softly,224516
2022-08-21 04:03,Boj,Bill Up,131421
2022-08-21 04:06,Show Dem Camp,True Story,792
2022-08-21 04:06,BrisB,Supa Sigh,212505
2022-08-21 04:09,One Acen,Nigeria (feat. CallMeTheKidd),157243
2022-08-21 04:12,David Meli,Say the Word,2315
2022-08-21 04:12,Odunsi (The Engine),Wetin Dey,146447
2022-08-21 04:14,StarBoy,Electric (feat. Wizkid & London),1592
2022-08-21 04:14,Oxlade,HOLD ON,151455
2022-08-21 04:18,melvitto,Usual,2151
2022-08-21 04:18,Reekado Banks,Ozumba Mbadiwe,212636
2022-08-21 04:21,Mut4y,Bad,199999
2022-08-21 04:25,Pa Salieu,Style & Fashion (feat. Obongjayar),212885
2022-08-21 04:25,Azanti,Time Difference,1180
2022-08-21 04:27,Runtown,Tradition,153468
2022-08-21 04:30,SPINALL,Pressure,163479
2022-08-21 04:33,David Meli,Temperature Rise,156029
2022-08-21 04:35,WANI,Fast Life,153749
2022-08-21 04:38,Blaqbonez,Faaji (feat. 1da Banton & Bad Boy Timz),170499
2022-08-21 04:40,Olamide,At Your Service,220
2022-08-21 04:40,DRB Lasgidi,Softly,87294
2022-08-21 04:40,Ed Sheeran,Shape of You - Yxng Bane Remix,1900
2022-08-21 04:40,KDDO,eWallet (feat. Cassper Nyovest),0
2022-08-21 04:43,Olamide,At Your Service,192000
2022-08-21 04:46,BrisB,Supa Sigh,212506
2022-08-21 04:49,One Acen,Nigeria (feat. CallMeTheKidd),157244
2022-08-21 04:51,Odunsi (The Engine),Wetin Dey,146447
2022-08-21 04:55,melvitto,Usual,460
2022-08-21 04:55,David Meli,Say the Word,195499
2022-08-21 04:55,SPINALL,Pressure,640
2022-08-21 04:55,David Meli,Temperature Rise,1070
2022-08-21 04:55,Pa Salieu,Style & Fashion (feat. Obongjayar),700
2022-08-21 04:55,Azanti,Time Difference,610
2022-08-21 04:55,StarBoy,Electric (feat. Wizkid & London),8140
2022-08-21 04:55,Reekado Banks,Ozumba Mbadiwe,750
2022-08-21 04:55,Oxlade,HOLD ON,9056
2022-08-21 04:55,Mut4y,Bad,400
2022-08-21 04:55,Runtown,Tradition,320
2022-08-21 04:58,WANI,Fast Life,153750
2022-08-21 04:58,Olamide,At Your Service,9500
2022-08-21 04:58,DRB Lasgidi,Softly,14600
2022-08-21 04:58,Fireboy DML,Bandana,1780
2022-08-21 04:58,Cheque,Dangerous (feat. Ayra Starr),600
2022-08-21 05:01,Cruel Santino,Horses (feat. Tomi Thomas & Bris B),201599
2022-08-21 05:05,Sean Kingston,Letting Go (Dutty Love) featuring Nicki Minaj (feat. Nicki Minaj),230600
2022-08-21 05:06,melvitto,Usual,25108
2022-08-21 21:33,Skiibii,Baddest Boy,141598
2022-08-21 21:36,Not3s,Sit Back Down (feat. Maleek Berry),188358
2022-08-21 21:39,Pop Smoke,PTSD,199825
2022-08-21 21:42,Joeboy,Focus,152940
2022-08-21 21:45,Maleek Berry,Flexin,196799
2022-08-21 21:49,Casanova,2AM (feat. Tory Lanez & Davido),210692
2022-08-21 21:49,Mayorkun,Your Body,4704
2022-08-22 00:30,Mayorkun,Your Body,170889
2022-08-22 00:33,Chop Daily,My Touch,179443
2022-08-22 00:39,Wretch 32,Spin Around,0
2022-08-22 00:39,Charly Black,Bike Back,1410
2022-08-22 00:39,Dj Marechal,Séka séka,323170
2022-08-22 00:42,Wretch 32,Spin Around,165006
2022-08-22 00:42,Charly Black,Bike Back,20091
2022-08-22 00:43,Rema,Iron Man,16160
2022-08-22 18:40,PsychoYP,Caro,180372
2022-08-23 00:15,PsychoYP,Caro,62340
2022-08-23 03:12,Bryann,Juju pt. 2 - A COLORS SHOW,46320
2022-08-23 23:59,FKA twigs,jealousy (feat. rema),159666
2022-08-24 00:02,Doja Cat,Why Why (feat. Gunna),178959
2022-08-24 00:06,Ms Banks,Bad B Bop,219568
2022-08-24 00:09,Korede Bello,Do Like That,213518
2022-08-24 00:12,French Montana,No Stylist (feat. Drake),192171
2022-08-24 00:15,DING DONG,Ravers Gas,190745
2022-08-24 00:17,Skepta,Glow In The Dark,107613
2022-08-24 18:43,Wretch 32,Spin Around,165006
2022-08-24 18:45,Skepta,Glow In The Dark,175346
2022-08-24 18:48,Octavian,"Poison (feat. Take A Daytrip, Obongjayar, Santi)",153872
2022-08-24 18:51,T MULLA,Droptop,162134
2022-08-24 18:54,Remedee,Love of My Life (feat. Not3s & Young Adz),183409
2022-08-24 18:58,melvitto,Stay (feat. Gabzy),247299
2022-08-24 18:59,Eight9FLY,Dutty,36468
2022-08-24 18:59,Eight9FLY,Dutty,2850
2022-08-24 18:59,Odunsi (The Engine),Wetin Dey,4100
2022-08-24 19:01,Odunsi (The Engine),Wetin Dey,146447
2022-08-24 19:04,Octavian,Famous,204300
2022-08-24 19:09,Cruel Santino,Freaky,256365
2022-08-24 19:12,Skepta,Energy (Stay Far Away),199520
2022-08-24 19:15,Dexta Daps,Breaking News,207157
2022-08-24 19:18,Alicai Harley,Rushing,154285
2022-08-24 19:23,Krept & Konan,Pour Me Another One,201321
2022-08-24 19:26,Octavian,Feel It (feat. Theophilus London),177980
2022-08-24 19:30,Cruel Santino,Rapid Fire,191999
2022-08-24 19:35,Koffee,Rapture,181816
2022-08-24 19:38,Octavian,Party Here,940
2022-08-24 19:38,Unknown T,Throwback (with Crazy Cousinz),800
2022-08-24 19:38,Tamera,Flipside,1050
2022-08-24 19:38,Wretch 32,Tell Me,172290
2022-08-24 19:47,Eight9FLY,Dutty,26860
2022-08-24 19:58,Rae Sremmurd,Powerglide (feat. Juicy J) - From SR3MM,1030
2022-08-24 19:58,Skales,Gbe,204510
2022-08-24 19:59,Shenseea,Rain (with Skillibeng),69630
2022-08-24 22:13,Eight9FLY,Dutty,142282
2022-08-24 22:16,Black Coast,Trndsttr - Lucian Remix,179657
2022-08-24 22:19,Major Lazer,All My Life,173999
2022-08-24 22:23,Reekado Banks,Rora,231093
2022-08-24 22:27,Rihanna,Shut Up And Drive,212278
2022-08-24 22:29,Dave,System (feat. WizKid),163628
2022-08-24 22:33,Stylo G,Touch Down - Remix,195144
2022-08-24 22:36,Nicki Minaj,Favorite,15910
2022-08-24 22:36,21 Savage,Rich Nigga Shit (feat. Young Thug),190330
2022-08-24 22:39,Davido,Heaven,190000
2022-08-24 22:40,Davido,Heaven,3680
2022-08-24 22:47,Davido,Heaven,190000
2022-08-24 22:51,Cheque,Dangerous (feat. Ayra Starr),178917
2022-08-24 22:53,Pheelz,Wayward Girl,133800
2022-08-24 22:55,Skiibii,Baddest Boy - Remix,144064
2022-08-24 23:00,Lojay,Monalisa,213990
2022-08-24 23:02,Terri,Danger,157648
2022-08-24 23:06,Davido,Champion Sound,237875
2022-08-24 23:44,Victony,Many Man - A COLORS SHOW,37918
2022-08-24 23:44,Young Jonn,Dada (feat. Davido) [Remix],177692
2022-08-25 01:09,Blxckie,Kwenzekile,135000
2022-08-25 01:11,Eight9FLY,Dutty,117167
2022-08-25 01:14,Bryann,Juju pt. 2 - A COLORS SHOW,196209
2022-08-25 01:17,Cruel Santino,BORN AGAIN (feat. Amaarae),183845
2022-08-25 01:20,Doja Cat,Ride,176732
2022-08-25 01:25,Travis Scott,SICKO MODE,312819
2022-08-25 01:25,Tion Wayne,2/10,8523
2022-08-25 01:26,Doja Cat,Get Into It (Yuh),325
2022-08-25 01:26,AMARIA BB,Slow Motion,3529
2022-08-25 01:26,Mr Eazi,London Town,3157
2022-08-25 01:26,Jorja Smith,Come Over (feat. Popcaan),673
2022-08-25 01:26,Nicki Minaj,Fractions,2670
2022-08-25 01:26,Adekunle Gold,High,975
2022-08-25 01:29,Doja Cat,Ain't Shit,5007
2022-08-25 01:29,Doja Cat,Payday (feat. Young Thug),212946
2022-08-25 01:32,Doja Cat,Imagine,148252
2022-08-25 01:33,Doja Cat,Up And Down,59095
2022-08-25 01:36,Obongjayar,Tinko Tinko (Don't Play Me for a Fool),182067
2022-08-25 01:38,Jeshi,Protein,111293
2022-08-25 01:40,Don Toliver,Situation,138971
2022-08-25 01:43,Burna Boy,Rollercoaster (feat. J Balvin),163004
2022-08-25 01:44,Rema,Oroma Baby,63158
2022-08-25 01:44,Dave,Lazarus (feat. Boj),5665
2022-08-25 01:44,Dave,Lazarus (feat. Boj),1068
2022-08-25 01:44,Dave,Location (feat. Burna Boy),1207
2022-08-25 01:44,Dave,Clash (feat. Stormzy),208
2022-08-25 01:44,Dave,Starlight,2275
2022-08-25 01:44,Dave,System (feat. WizKid),5061
2022-08-25 01:47,Dave,No Words,3808
2022-08-25 01:47,Dave,Streatham,153716
